"","logFC","AveExpr","t","P.Value","adj.P.Val","B","significancia"
"NREP",1.08379531249999,-0.0402553571428569,10.6256066383357,1.13195997348537e-24,5.40706302424203e-23,45.1976665733916,"Up-regulado"
"CFAP54",-1.1058814236111,0.0935482142857143,-10.6140547187597,1.26063442833325e-24,6.00634418826024e-23,45.0915781486552,"Down-regulado"
"H2BC8",1.07207065972221,-0.0569625000000001,10.6106680255493,1.30103904060508e-24,6.18308044818857e-23,45.0604922012114,"Up-regulado"
"HSF4",-1.11233107638888,0.0701142857142858,-10.6092202722273,1.31870112553632e-24,6.25111190904614e-23,45.0472057267598,"Down-regulado"
"TGFBI",1.1167751736111,0.188968452380952,10.6056817230493,1.36287835992389e-24,6.44417193121479e-23,45.0147370168981,"Up-regulado"
"TEKT2",-1.10297534722221,0.0407598214285714,-10.6047370639491,1.3749184298599e-24,6.48468472588214e-23,45.0060704498057,"Down-regulado"
"WDR49",-1.08779253472221,0.111069345238095,-10.6006629621205,1.42806577531165e-24,6.7183840013843e-23,44.9687000336403,"Down-regulado"
"RABL2B",-1.12360538194443,0.0221011904761903,-10.5965957202488,1.48315719931841e-24,6.96003191247988e-23,44.931403127024,"Down-regulado"
"ODAD2",-1.09618940972221,0.095857142857143,-10.5922580047116,1.54423831476673e-24,7.22850601626521e-23,44.8916376159087,"Down-regulado"
"CNGA4",-1.07967482638888,0.205520238095238,-10.5884059284776,1.60057051902498e-24,7.47346389595741e-23,44.8563342395007,"Down-regulado"
"MDFI",1.12400937499999,0.129711011904762,10.5873153260833,1.61688661134071e-24,7.53082075810736e-23,44.8463408488408,"Up-regulado"
"NDUFS6",1.07177569444443,-0.0998175595238094,10.5835870009917,1.67392167336017e-24,7.77707340630546e-23,44.8121832693943,"Up-regulado"
"EPHB2",1.08895937499999,-0.0238062499999999,10.5793170351674,1.74169943493124e-24,8.07189090476693e-23,44.7730743048125,"Up-regulado"
"LIMS3",-1.08318524305555,-0.0193258928571431,-10.5691500580448,1.91424508152019e-24,8.84959291771105e-23,44.6800011462838,"Down-regulado"
"ZNF281",1.10000138888888,-0.18684375,10.5636917049468,2.01377295509414e-24,9.28672530426995e-23,44.6300602178532,"Up-regulado"
"AP2S1",1.08701440972221,-0.021053869047619,10.5586042115634,2.11115637389136e-24,9.71183930915489e-23,44.5835296553251,"Up-regulado"
"SMC4",1.08129635416666,0.0455559523809522,10.5561186439308,2.16042005660685e-24,9.91404555214894e-23,44.5608025215909,"Up-regulado"
"VEGFA",1.07616805555555,0.0447898809523813,10.5543006297615,2.19717382236215e-24,1.00579939902593e-22,44.5441817662029,"Up-regulado"
"DIO3",-1.05579600694443,0.000490476190476064,-10.5367540962526,2.58539064197306e-24,1.18061958484427e-22,44.3838759053625,"Down-regulado"
"CAST",-1.06759930555555,0.156126190476191,-10.535926893269,2.60528536151729e-24,1.18680279748923e-22,44.3763234265879,"Down-regulado"
"SNRPG",1.10115538194443,-0.021051785714286,10.5286769379257,2.78628182825485e-24,1.26616510234345e-22,44.3101491451489,"Up-regulado"
"JDP2",1.05956684027777,-0.109105654761905,10.5111654678698,3.27658274523438e-24,1.48535766827045e-22,44.1504519222092,"Up-regulado"
"TOP2A",1.07070833333332,0.00478125000000011,10.5061257668693,3.43292994012953e-24,1.55246567776754e-22,44.1045285620113,"Up-regulado"
"SIRT6",1.10121475694443,-0.145983630952381,10.5038636248286,3.50549509210234e-24,1.58145245978733e-22,44.0839205246573,"Up-regulado"
"AK2",1.12750277777777,-0.0572074404761905,10.503315417646,3.52330846235611e-24,1.58565860605844e-22,44.0789268722243,"Up-regulado"
"GADD45A",1.06226666666666,-0.191028273809524,10.5029757439417,3.5343908225218e-24,1.5868225334673e-22,44.0758328610629,"Up-regulado"
"KCNE1",-1.08161753472221,0.094169940476191,-10.5025026357662,3.54988435667137e-24,1.58995659783096e-22,44.0715235493169,"Down-regulado"
"RSPH9",-1.09737760416666,0.149695833333333,-10.4946000216701,3.81887769612478e-24,1.70463469217848e-22,43.9995638251846,"Down-regulado"
"GAS2L2",-1.08901336805555,0.170019047619048,-10.4944498879244,3.82417912953249e-24,1.70463469217848e-22,43.9981971252001,"Down-regulado"
"TRIO",1.09526284722221,-0.104931845238095,10.4915809378081,3.92690084695463e-24,1.74625540758504e-22,43.9720832447168,"Up-regulado"
"HMGCLL1",1.07628593749999,-0.178828869047619,10.4891723922717,4.01524910190403e-24,1.78130184029125e-22,43.9501641785107,"Up-regulado"
"ANXA13",-1.07630468749999,0.13899375,-10.4870239417367,4.09571985969344e-24,1.81269573031977e-22,43.9306152759985,"Down-regulado"
"PPFIA1",1.0817361111111,-0.0895863095238097,10.4865077572413,4.11529094071112e-24,1.81705174703692e-22,43.9259189207791,"Up-regulado"
"DTYMK",1.06436458333332,-0.109254166666667,10.4858098007384,4.14190156170944e-24,1.82448810066149e-22,43.9195690390199,"Up-regulado"
"SRPK1",1.08908124999999,-0.0820508928571432,10.4854988467129,4.15381206637718e-24,1.82542936385239e-22,43.9167401368976,"Up-regulado"
"CFAP251",-1.08652118055555,0.164297023809524,-10.4781890681437,4.44380200306211e-24,1.9482838030796e-22,43.8502574570672,"Down-regulado"
"PRKCI",1.09190121527777,-0.0505470238095238,10.4710015245875,4.74851642002038e-24,2.07700330624638e-22,43.7849201560787,"Up-regulado"
"SPP1",1.10980850694443,0.109034821428571,10.4607258715505,5.22049157417782e-24,2.27811030679718e-22,43.6915688369122,"Up-regulado"
"SEC61A1",1.08707170138888,-0.041924107142857,10.4594410792279,5.2826866770135e-24,2.29987736751938e-22,43.6799016741463,"Up-regulado"
"ZNF474",-1.07977413194443,0.149083928571429,-10.4591013417781,5.29925549200158e-24,2.3017254610259e-22,43.6768167064552,"Down-regulado"
"ATG3",1.06985677083332,0.020678273809524,10.4581403097765,5.34640431881934e-24,2.31681655365635e-22,43.6680905112128,"Up-regulado"
"CFH",1.07693211805555,-0.0413696428571429,10.4569730237421,5.40423234179392e-24,2.33645480202975e-22,43.6574923276048,"Up-regulado"
"NBR1",-1.04755711805554,0.177594345238095,-10.4560433782609,5.4507312085462e-24,2.35111563006968e-22,43.649052393303,"Down-regulado"
"DYNLT5",-1.1007095486111,0.143749107142857,-10.4512135669334,5.69877370833958e-24,2.45244231683545e-22,43.6052131829669,"Down-regulado"
"PGK1",1.09736319444443,0.0127922619047617,10.4471471510304,5.9162736478845e-24,2.54018949244917e-22,43.5683148639645,"Up-regulado"
"MAP4K4",1.07462239583332,0.00261130952380966,10.4319164818364,6.80666321850499e-24,2.91578093880775e-22,43.4302082168192,"Up-regulado"
"SOX3",-1.07195850694443,0.0657241071428571,-10.428630170267,7.01557202102462e-24,2.99839447681183e-22,43.4004287534496,"Down-regulado"
"RSPH10B2",-1.06460468749999,0.114901785714286,-10.4266029332316,7.14760259864267e-24,3.04784871540752e-22,43.3820620974183,"Down-regulado"
"H2AC19",1.06678437499999,-0.118247321428571,10.4257584268123,7.20332875917776e-24,3.0646143789331e-22,43.3744117021147,"Up-regulado"
"CDHR4",-1.06761944444443,0.12911130952381,-10.4254024717712,7.22694601055877e-24,3.06767433270923e-22,43.3711872390602,"Down-regulado"
"H2BC13",1.07803246527777,-0.0213074404761906,10.421734898601,7.47480544394665e-24,3.16569027838076e-22,43.3379688569482,"Up-regulado"
"CCDC74A",-1.08522152777777,0.15784255952381,-10.4183398257066,7.71175974654109e-24,3.25182948257477e-22,43.3072263754055,"Down-regulado"
"EFHC2",-1.08508333333332,0.112435119047619,-10.4183220685137,7.71301847609693e-24,3.25182948257477e-22,43.3070656031824,"Down-regulado"
"PREX2",-1.04837638888888,0.04411875,-10.416734182929,7.82640491652648e-24,3.2922019059902e-22,43.2926898397518,"Down-regulado"
"TMEM132A",1.06895434027777,-0.00573660714285719,10.4113944950708,8.21996838609967e-24,3.44998538308277e-22,43.2443595154797,"Up-regulado"
"MYL6B",1.06668680555554,-0.0887005952380951,10.4081402059558,8.46939431885592e-24,3.54670129357112e-22,43.2149135311015,"Up-regulado"
"SPARCL1",-1.0730720486111,0.0952791666666667,-10.4044925598906,8.75790507914895e-24,3.65931528329452e-22,43.1819164870113,"Down-regulado"
"FOXM1",1.09099149305555,0.0142235119047613,10.3992115090285,9.19297332737942e-24,3.83252595614878e-22,43.1341587856638,"Up-regulado"
"LDHA",1.07785538194443,0.0422520833333334,10.3985194089781,9.25155748238511e-24,3.84835944540104e-22,43.1279013164647,"Up-regulado"
"NXNL2",-1.05163263888888,0.00836279761904764,-10.3919298618818,9.82823188650925e-24,4.07915304320741e-22,43.0683389845118,"Down-regulado"
"PDXK",1.10897031249999,-0.0543119047619047,10.3885007140141,1.014229763802e-23,4.20017057617073e-22,43.0373543920141,"Up-regulado"
"RTF2",1.07211128472221,-0.0686919642857142,10.3853217365827,1.04423377522562e-23,4.31485712829402e-22,43.0086370860199,"Up-regulado"
"MRPS15",1.08747465277777,-0.024625892857143,10.3845598976816,1.05155405727701e-23,4.33551327323682e-22,43.001755987861,"Up-regulado"
"IRAK1",1.03012708333333,-0.0213773809523807,10.3809971228576,1.08646930238617e-23,4.46960069618203e-22,42.9695812280939,"Up-regulado"
"HLA-B",1.05519305555554,-3.06547619047394e-05,10.3799766910319,1.09667979970539e-23,4.50168980639506e-22,42.9603674193096,"Up-regulado"
"PTMS",1.03039670138888,-0.0787238095238095,10.3783971581768,1.1126727625545e-23,4.55732218996282e-22,42.9461066433839,"Up-regulado"
"FAM81B",-1.09471944444443,0.0994886904761906,-10.370646342533,1.19456779681817e-23,4.88204436349517e-22,42.8761521297762,"Down-regulado"
"CERCAM",1.1003486111111,0.0199654761904764,10.3631358524943,1.27962198322547e-23,5.21823139316639e-22,42.8084039972188,"Up-regulado"
"PRELID1",1.0724876736111,0.026454761904762,10.361022349276,1.30462201943876e-23,5.3085894241956e-22,42.7893458386632,"Up-regulado"
"TAGLN",1.09042031249999,-0.014174404761905,10.3595324231817,1.32253660105746e-23,5.36978610825005e-22,42.7759124317999,"Up-regulado"
"C9orf135",-1.07274791666666,0.0882113095238095,-10.3554493412192,1.3728915349386e-23,5.56214646378487e-22,42.7391061453536,"Down-regulado"
"TTLL10",-1.06735729166665,0.111795535714286,-10.3544729558857,1.38521202051253e-23,5.59991448205901e-22,42.730306287647,"Down-regulado"
"IFI27",1.04828246527777,-0.0227595238095235,10.340068633551,1.58025037557818e-23,6.37458666623621e-22,42.600556894611,"Up-regulado"
"DDX58",1.05764565972221,0.0705845238095237,10.338315997964,1.60576821276429e-23,6.46356312711178e-22,42.5847789742534,"Up-regulado"
"ZBTB16",-1.05514774305554,0.0954360119047616,-10.330059120854,1.73159473126156e-23,6.95505264425208e-22,42.5104742905362,"Down-regulado"
"MFAP2",1.0216829861111,-0.0990973214285715,10.3278567372878,1.76677845778083e-23,7.0811419004233e-22,42.4906622887753,"Up-regulado"
"C5orf49",-1.0506736111111,0.0510092261904762,-10.323586762555,1.83702563563364e-23,7.34692244041319e-22,42.4522598727569,"Down-regulado"
"AGBL2",-1.06369999999999,0.0987556547619045,-10.3187881057153,1.91928183879772e-23,7.65949292803952e-22,42.4091169347181,"Down-regulado"
"GSTM2",-1.09095451388888,-0.0578300595238094,-10.3185243080883,1.92390822117421e-23,7.66158504197669e-22,42.4067456652104,"Down-regulado"
"TTC34",-1.04183020833332,0.153266964285714,-10.3175459688725,1.94116277881347e-23,7.71385047231898e-22,42.3979517988362,"Down-regulado"
"MSL1",-1.06384930555554,0.10845625,-10.316594104125,1.95809775875349e-23,7.76462671767279e-22,42.3893965010253,"Down-regulado"
"HNRNPAB",1.07592239583332,-0.0373919642857142,10.3069560383596,2.13804767718488e-23,8.46023653957245e-22,42.302803600246,"Up-regulado"
"SLC44A2",1.02594791666666,-0.0936830357142859,10.2989774100454,2.29935681034386e-23,9.07929960820131e-22,42.2311658833768,"Up-regulado"
"ENOSF1",-1.09011302083332,0.0177363095238096,-10.2964360946553,2.35322886213611e-23,9.26174677850505e-22,42.2083569306151,"Down-regulado"
"SPEF2",-1.06327604166666,0.0398925595238097,-10.296331168721,2.35547985211217e-23,9.26174677850505e-22,42.2074152846196,"Down-regulado"
"COL5A2",1.10015086805555,0.137512500000001,10.2952464913595,2.37887513620182e-23,9.33408632748769e-22,42.1976813925029,"Up-regulado"
"RPS29",1.06044947916666,-0.241171130952381,10.2870662973488,2.5628981710532e-23,1.00350627129477e-21,42.124297193679,"Up-regulado"
"DNAH12",-1.05003124999999,0.0840636904761904,-10.2842408419315,2.62968699420796e-23,1.02750343077034e-21,42.0989603406739,"Down-regulado"
"TNS2",-1.08566180555554,0.115410119047619,-10.2809529706439,2.70958296696274e-23,1.05651108713911e-21,42.0694834351428,"Down-regulado"
